자치구,행정동,성별,연령대,총인구,1인가구,사회성,평일이동,휴일이동,기타이동,적은이동,많은이동,영상,생활,재정,"이동-
사회성"
금천구,시흥3동,1,45,518,85,9,7,8,7,0,13,7,7,9,0
금천구,시흥3동,1,50,512,83,10,5,18,3,0,5,10,10,13,0
금천구,시흥3동,1,55,553,80,15,6,13,5,0,4,13,19,9,0
금천구,시흥3동,1,60,440,72,11,8,9,11,0,4,10,11,5,0
금천구,시흥3동,1,65,349,69,9,4,10,4,0,1,5,4,9,0
금천구,시흥3동,1,70,242,49,6,4,2,1,0,1,3,4,5,0
금천구,시흥3동,1,75,139,42,1,2,3,2,0,0,2,0,4,5
금천구,시흥3동,1,80,70,20,2,1,0,1,0,0,2,0,0,4
금천구,시흥3동,1,85,30,11,2,1,0,1,0,0,1,0,0,2
금천구,시흥3동,1,90,1,1,0,0,0,0,0,0,0,0,0,0
금천구,시흥3동,2,20,371,134,6,11,4,14,0,9,5,6,6,0
금천구,시흥3동,2,25,364,130,5,10,6,7,0,11,6,12,11,0
금천구,시흥3동,2,30,428,73,1,9,5,12,0,11,4,6,11,0
금천구,시흥3동,2,35,403,62,7,3,12,5,0,12,3,11,3,0
금천구,시흥3동,2,40,462,36,4,10,5,13,0,5,4,4,6,0
금천구,시흥3동,2,45,473,30,6,6,3,5,0,5,7,3,1,0
금천구,시흥3동,2,50,573,32,4,5,8,4,0,2,3,2,4,0
금천구,시흥3동,2,55,622,46,4,4,11,1,0,3,4,6,6,0
금천구,시흥3동,2,60,457,67,7,17,8,17,0,3,8,8,3,0
금천구,시흥3동,2,65,310,71,5,10,6,9,0,1,8,6,8,0
금천구,시흥3동,2,70,274,62,10,6,2,7,0,1,8,6,6,0
금천구,시흥3동,2,75,179,52,1,4,3,5,0,1,4,4,5,0
금천구,시흥3동,2,80,110,32,4,2,2,3,0,0,2,3,1,4
금천구,시흥3동,2,85,49,17,4,1,1,2,0,0,2,2,1,5
금천구,시흥3동,2,90,11,5,2,1,0,1,0,0,0,1,0,4
금천구,시흥4동,1,20,837,290,22,50,10,29,0,16,26,11,14,0
금천구,시흥4동,1,25,832,293,27,24,21,22,0,29,26,25,23,0
금천구,시흥4동,1,30,877,203,13,27,9,18,0,35,20,27,18,0
금천구,시흥4동,1,35,859,166,18,17,10,14,0,28,16,14,10,0
금천구,시흥4동,1,40,956,134,26,22,17,13,0,20,23,23,18,0
금천구,시흥4동,1,45,986,146,25,32,21,21,0,19,23,24,13,0
금천구,시흥4동,1,50,"1,112",172,30,14,36,12,0,9,27,34,29,0
금천구,시흥4동,1,55,"1,049",176,25,16,31,8,0,8,17,35,16,0
금천구,시흥4동,1,60,778,134,16,17,23,11,0,5,12,27,7,0
금천구,시흥4동,1,65,576,119,12,7,26,4,0,2,6,14,14,0
금천구,시흥4동,1,70,345,72,13,9,2,7,0,1,7,7,5,0
금천구,시흥4동,1,75,230,65,5,5,4,3,1,1,5,3,6,5
금천구,시흥4동,1,80,136,42,3,4,2,2,1,0,5,3,2,4
금천구,시흥4동,1,85,47,17,2,3,0,2,1,0,2,1,1,6
금천구,시흥4동,1,90,6,2,0,0,0,0,0,0,0,0,0,0
금천구,시흥4동,2,20,767,302,9,27,17,22,0,19,11,13,11,0
금천구,시흥4동,2,25,704,262,12,31,18,16,0,20,14,26,25,0
금천구,시흥4동,2,30,794,152,2,25,13,22,0,22,12,18,15,0
금천구,시흥4동,2,35,796,101,3,16,9,11,0,18,9,8,7,0
금천구,시흥4동,2,40,912,80,8,12,7,18,0,13,13,13,12,0
금천구,시흥4동,2,45,"1,048",86,9,27,18,24,0,13,22,15,9,0
금천구,시흥4동,2,50,"1,105",81,12,10,15,7,0,4,18,11,15,0
금천구,시흥4동,2,55,"1,123",82,7,11,17,13,0,4,10,15,5,0
금천구,시흥4동,2,60,833,128,8,44,17,38,0,5,22,16,8,0
금천구,시흥4동,2,65,590,131,6,23,20,17,0,1,13,14,12,0
금천구,시흥4동,2,70,450,106,12,29,2,25,0,1,24,16,7,0
금천구,시흥4동,2,75,314,104,6,21,9,16,3,1,14,12,10,11
금천구,시흥4동,2,80,193,63,7,9,3,6,1,0,7,9,3,5
금천구,시흥4동,2,85,72,19,4,3,1,3,1,0,3,2,0,8
금천구,시흥4동,2,90,10,4,0,0,0,1,0,0,1,0,1,1
금천구,시흥5동,1,20,782,278,26,44,9,52,0,14,46,12,15,0
금천구,시흥5동,1,25,704,221,28,18,20,17,0,24,21,19,21,0
금천구,시흥5동,1,30,849,178,10,22,15,18,0,34,18,21,20,0
금천구,시흥5동,1,35,792,147,14,10,14,12,0,27,12,13,15,0
금천구,시흥5동,1,40,957,136,22,22,17,17,0,20,22,13,15,0
금천구,시흥5동,1,45,958,147,13,23,19,16,0,21,16,21,15,0
금천구,시흥5동,1,50,"1,034",170,36,14,35,11,0,9,31,26,31,0
금천구,시흥5동,1,55,966,157,28,23,27,19,0,8,24,26,18,0
금천구,시흥5동,1,60,680,121,18,15,31,14,0,5,11,32,7,0
금천구,시흥5동,1,65,554,115,9,3,21,4,0,1,5,10,20,0
금천구,시흥5동,1,70,368,78,16,7,2,8,0,1,9,7,6,0
금천구,시흥5동,1,75,278,87,4,4,7,2,0,1,4,7,8,8
금천구,시흥5동,1,80,173,55,7,2,4,1,0,0,5,5,3,3
금천구,시흥5동,1,85,60,24,4,1,0,1,0,0,2,1,0,6
금천구,시흥5동,1,90,16,4,0,0,0,0,0,0,0,0,0,1
금천구,시흥5동,2,20,686,276,28,26,13,21,0,18,19,6,10,0
금천구,시흥5동,2,25,717,234,5,6,9,19,0,23,8,18,23,0
금천구,시흥5동,2,30,739,144,3,21,10,24,0,22,11,12,17,0
금천구,시흥5동,2,35,697,101,9,23,5,17,0,15,14,10,9,0
금천구,시흥5동,2,40,916,71,13,14,9,22,0,12,12,11,13,0
금천구,시흥5동,2,45,984,82,10,18,13,18,0,11,20,12,8,0
금천구,시흥5동,2,50,"1,003",70,16,10,14,11,0,4,11,10,14,0
금천구,시흥5동,2,55,"1,013",82,13,8,17,9,0,4,7,13,10,0
금천구,시흥5동,2,60,806,112,7,33,16,41,0,4,25,12,9,0
금천구,시흥5동,2,65,658,156,12,16,23,18,0,2,18,22,20,0
금천구,시흥5동,2,70,513,121,13,18,2,18,0,1,15,19,12,0
금천구,시흥5동,2,75,356,128,5,12,7,10,2,1,13,13,7,14
금천구,시흥5동,2,80,281,91,10,7,7,10,0,1,8,10,5,14
금천구,시흥5동,2,85,120,40,6,3,4,4,2,0,4,6,2,10
금천구,시흥5동,2,90,30,11,3,0,1,1,0,0,1,1,1,0
노원구,공릉1동,1,20,"1,694",266,26,21,26,18,0,31,25,11,11,0
노원구,공릉1동,1,25,"1,671",340,42,26,29,32,0,40,38,37,31,0
노원구,공릉1동,1,30,"1,752",356,35,41,31,37,0,63,38,35,24,0
노원구,공릉1동,1,35,"1,600",303,35,19,36,21,0,55,35,21,24,0
노원구,공릉1동,1,40,"1,464",207,33,24,35,20,0,33,32,31,38,0
노원구,공릉1동,1,45,"1,363",189,32,12,30,14,0,31,24,27,24,0
노원구,공릉1동,1,50,"1,361",191,33,10,24,11,0,13,21,23,53,0
노원구,공릉1동,1,55,"1,449",201,28,13,31,13,0,12,23,30,24,0
노원구,공릉1동,1,60,"1,150",163,27,22,20,27,0,7,29,29,13,0
노원구,공릉1동,1,65,755,146,13,4,29,5,0,2,6,9,19,0
노원구,공릉1동,1,70,548,108,17,8,4,8,0,1,11,8,7,0
노원구,공릉1동,1,75,337,95,6,4,11,6,0,1,6,5,9,5
노원구,공릉1동,1,80,200,53,6,2,3,3,0,0,4,3,4,13
노원구,공릉1동,1,85,73,19,3,0,1,1,0,0,1,2,1,2
노원구,공릉1동,1,90,18,5,1,0,0,0,0,0,0,0,0,2
노원구,공릉1동,2,20,"1,872",319,13,24,31,20,0,36,17,11,15,0
노원구,공릉1동,2,25,"1,600",415,13,16,45,22,0,49,12,30,50,0
노원구,공릉1동,2,30,"1,657",233,20,22,17,26,0,46,20,19,23,0
노원구,공릉1동,2,35,"1,422",173,16,20,19,26,0,30,19,11,12,0
노원구,공릉1동,2,40,"1,418",100,12,21,21,27,0,16,21,21,17,0
노원구,공릉1동,2,45,"1,431",105,10,20,16,28,0,16,13,13,7,0
노원구,공릉1동,2,50,"1,584",109,16,11,25,9,0,7,10,18,24,0
노원구,공릉1동,2,55,"1,707",105,20,9,23,14,0,6,19,18,20,0
노원구,공릉1동,2,60,"1,269",180,17,53,25,58,0,7,34,17,17,0
노원구,공릉1동,2,65,848,185,8,17,31,21,0,2,16,22,17,0
노원구,공릉1동,2,70,702,151,21,18,6,17,0,1,20,17,12,0
노원구,공릉1동,2,75,483,147,7,13,10,9,1,1,9,12,12,7
노원구,공릉1동,2,80,290,92,8,7,3,9,0,1,9,8,2,2
노원구,공릉1동,2,85,113,37,5,3,0,5,0,0,4,3,1,3
노원구,공릉1동,2,90,29,12,3,1,1,1,0,0,1,2,0,3
노원구,공릉2동,1,20,"2,634",411,40,20,28,33,0,58,37,19,24,0
노원구,공릉2동,1,25,"1,826",440,43,15,32,30,0,53,45,39,45,0
노원구,공릉2동,1,30,"1,658",328,27,30,25,29,0,73,31,29,38,0
노원구,공릉2동,1,35,"1,666",338,43,14,27,17,0,64,30,25,29,0
노원구,공릉2동,1,40,"1,898",275,40,26,33,27,0,47,32,33,58,0
노원구,공릉2동,1,45,"1,941",282,36,30,34,28,0,43,30,25,33,0
노원구,공릉2동,1,50,"1,718",250,34,12,28,20,0,19,29,30,80,0
노원구,공릉2동,1,55,"1,592",226,43,16,26,13,0,14,39,25,24,0
노원구,공릉2동,1,60,"1,085",170,23,16,18,16,0,9,20,26,14,0
노원구,공릉2동,1,65,748,147,17,2,25,8,0,2,8,10,16,0
노원구,공릉2동,1,70,520,107,17,2,4,6,0,1,6,8,9,0
노원구,공릉2동,1,75,321,94,4,3,11,6,0,1,7,5,9,9
노원구,공릉2동,1,80,196,55,6,2,5,4,0,0,5,3,4,7
노원구,공릉2동,1,85,59,21,0,0,1,1,0,0,1,2,1,2
노원구,공릉2동,1,90,17,6,1,0,0,0,0,0,0,1,1,0
노원구,공릉2동,2,20,"2,979",568,28,24,40,39,0,56,31,17,13,0
노원구,공릉2동,2,25,"1,436",411,19,11,30,32,0,45,23,31,37,0
노원구,공릉2동,2,30,"1,539",210,10,22,11,32,0,39,14,14,13,0
노원구,공릉2동,2,35,"1,757",199,14,22,13,34,0,33,17,12,14,0
노원구,공릉2동,2,40,"2,116",145,13,24,12,39,0,23,27,19,14,0
노원구,공릉2동,2,45,"1,962",136,17,29,10,47,0,19,25,12,13,0
노원구,공릉2동,2,50,"1,785",109,9,9,14,25,0,6,13,9,19,0
노원구,공릉2동,2,55,"1,630",103,12,14,15,19,0,6,17,14,11,0
노원구,공릉2동,2,60,"1,118",163,9,33,14,53,0,6,22,15,13,0
노원구,공릉2동,2,65,811,181,10,9,22,19,0,2,18,22,18,0
노원구,공릉2동,2,70,622,135,10,9,1,20,0,1,21,13,8,0
노원구,공릉2동,2,75,480,155,5,4,11,10,0,1,10,11,8,2
노원구,공릉2동,2,80,310,97,8,3,4,8,0,1,6,7,3,6
노원구,공릉2동,2,85,131,42,5,1,2,4,0,0,4,4,1,7
노원구,공릉2동,2,90,30,7,3,0,1,0,0,0,1,1,0,1
노원구,상계10동,1,20,685,211,27,31,21,29,0,13,21,6,13,0
노원구,상계10동,1,25,583,188,10,12,24,21,0,16,18,22,18,0
노원구,상계10동,1,30,852,167,8,13,30,18,0,38,13,20,18,0
노원구,상계10동,1,35,768,159,10,13,32,17,0,32,12,8,14,0
노원구,상계10동,1,40,740,106,16,7,29,9,0,17,8,23,24,0
노원구,상계10동,1,45,751,121,8,9,27,15,0,19,7,9,12,0
노원구,상계10동,1,50,745,116,14,10,28,7,0,8,11,12,34,0
노원구,상계10동,1,55,663,97,6,6,12,8,0,6,4,14,16,0
노원구,상계10동,1,60,480,71,8,11,6,11,0,4,9,13,5,0
노원구,상계10동,1,65,294,67,5,3,16,6,0,1,8,2,7,0
노원구,상계10동,1,70,210,43,4,6,3,6,0,0,8,1,2,0
노원구,상계10동,1,75,117,31,1,0,5,1,0,0,3,0,3,3
노원구,상계10동,1,80,65,18,1,1,1,1,0,0,3,1,1,6
노원구,상계10동,1,85,35,11,0,1,0,2,0,0,1,0,1,1
노원구,상계10동,1,90,6,1,1,0,0,0,0,0,0,0,0,0
노원구,상계10동,2,20,675,264,23,24,21,34,0,22,27,8,10,0
노원구,상계10동,2,25,694,256,17,16,34,20,0,32,11,20,36,0
노원구,상계10동,2,30,939,141,5,18,18,15,0,29,6,9,12,0
노원구,상계10동,2,35,749,78,5,15,7,19,0,13,8,4,7,0
노원구,상계10동,2,40,861,63,5,13,18,15,0,10,10,17,4,0
노원구,상계10동,2,45,991,73,5,13,20,24,0,12,8,11,5,0
노원구,상계10동,2,50,840,52,5,5,17,10,0,4,6,5,14,0
노원구,상계10동,2,55,856,44,5,4,7,7,0,2,7,4,5,0
노원구,상계10동,2,60,472,65,1,19,10,16,0,2,10,7,6,0
노원구,상계10동,2,65,336,73,3,11,10,13,0,1,13,6,10,0
노원구,상계10동,2,70,326,74,8,12,1,15,0,1,17,11,3,0
노원구,상계10동,2,75,241,78,0,2,4,6,0,1,6,4,8,0
노원구,상계10동,2,80,137,46,4,2,1,3,0,0,5,3,3,2
노원구,상계10동,2,85,67,24,5,3,0,3,0,0,2,0,0,1
노원구,상계10동,2,90,32,7,3,0,0,0,0,0,0,0,0,11
노원구,상계1동,1,20,"1,582",569,49,40,23,50,0,41,46,22,37,0
노원구,상계1동,1,25,"1,391",461,33,19,20,37,0,45,44,44,43,0
노원구,상계1동,1,30,"1,567",342,28,33,19,41,0,65,34,31,35,0
노원구,상계1동,1,35,"1,496",269,34,15,22,11,0,53,25,21,20,0
노원구,상계1동,1,40,"1,622",235,37,28,33,25,0,38,42,27,59,0
노원구,상계1동,1,45,"1,775",261,33,26,30,22,0,41,29,29,29,0
노원구,상계1동,1,50,"1,753",259,36,14,23,14,0,17,33,32,67,0
노원구,상계1동,1,55,"1,855",270,33,10,20,9,0,16,33,33,31,0
노원구,상계1동,1,60,"1,304",205,34,18,26,21,0,10,34,32,17,0
노원구,상계1동,1,65,884,172,23,3,42,6,0,3,10,10,18,0
노원구,상계1동,1,70,629,121,17,5,4,9,0,1,15,5,7,0
노원구,상계1동,1,75,445,125,9,2,9,5,0,1,7,6,10,6
노원구,상계1동,1,80,252,59,6,0,5,1,1,0,3,4,4,10
노원구,상계1동,1,85,91,22,3,0,1,1,0,0,0,1,1,5
노원구,상계1동,1,90,20,5,1,0,0,0,0,0,0,0,0,3
노원구,상계1동,2,20,"1,416",519,33,36,18,37,0,36,35,12,16,0
노원구,상계1동,2,25,"1,385",507,22,18,20,33,0,47,22,30,53,0
노원구,상계1동,2,30,"1,596",246,9,24,15,33,0,43,18,20,25,0
노원구,상계1동,2,35,"1,501",211,13,18,12,31,0,36,19,17,17,0
노원구,상계1동,2,40,"1,795",136,17,25,16,26,0,23,21,25,27,0
노원구,상계1동,2,45,"1,944",137,13,24,13,34,0,19,18,20,10,0
노원구,상계1동,2,50,"1,922",111,17,15,16,19,0,7,15,9,25,0
노원구,상계1동,2,55,"1,980",115,14,9,13,15,0,6,14,8,18,0
노원구,상계1동,2,60,"1,288",172,7,40,17,58,0,7,25,16,10,0
노원구,상계1동,2,65,907,203,8,9,31,15,0,2,19,24,26,0
노원구,상계1동,2,70,826,185,16,13,4,23,0,2,29,25,14,0
노원구,상계1동,2,75,588,189,11,7,15,14,1,2,6,19,15,2
노원구,상계1동,2,80,420,128,13,5,9,10,1,1,12,15,5,19
노원구,상계1동,2,85,193,55,11,1,4,3,0,0,4,9,1,16
노원구,상계1동,2,90,37,12,4,0,1,1,0,0,1,2,0,2
노원구,상계2동,1,20,924,266,21,27,17,36,0,17,26,14,15,0
노원구,상계2동,1,25,812,229,15,22,15,23,0,22,27,23,17,0
노원구,상계2동,1,30,733,166,9,12,10,15,0,29,16,16,12,0
노원구,상계2동,1,35,682,131,20,10,10,8,0,26,15,3,11,0
노원구,상계2동,1,40,830,122,21,21,16,19,0,19,24,18,20,0
노원구,상계2동,1,45,957,151,29,27,17,21,0,21,28,17,20,0
노원구,상계2동,1,50,"1,003",137,15,13,15,16,0,8,21,13,34,0
노원구,상계2동,1,55,898,134,21,14,17,11,0,7,15,17,15,0
노원구,상계2동,1,60,682,107,23,13,18,17,0,5,17,19,11,0
노원구,상계2동,1,65,452,90,7,5,17,6,0,1,5,7,9,0
노원구,상계2동,1,70,294,55,10,4,2,5,0,1,7,2,4,0
노원구,상계2동,1,75,214,69,5,4,7,5,0,1,6,2,5,5
노원구,상계2동,1,80,128,36,5,1,2,5,0,0,4,2,2,8
노원구,상계2동,1,85,38,9,1,0,0,2,0,0,1,1,1,1
노원구,상계2동,1,90,10,4,1,1,0,1,0,0,1,0,0,7
노원구,상계2동,2,20,920,308,18,31,18,37,0,20,30,14,12,0
노원구,상계2동,2,25,830,271,11,16,27,25,0,25,12,17,24,0
노원구,상계2동,2,30,695,119,11,13,7,14,0,23,11,9,11,0
노원구,상계2동,2,35,656,90,6,13,3,15,0,16,11,7,7,0
노원구,상계2동,2,40,870,62,9,14,9,17,0,9,8,5,9,0
노원구,상계2동,2,45,"1,072",62,6,13,5,18,0,9,13,9,4,0
노원구,상계2동,2,50,"1,044",71,15,14,12,17,0,4,19,9,13,0
노원구,상계2동,2,55,979,68,13,7,13,11,0,4,14,7,9,0
노원구,상계2동,2,60,643,94,9,25,11,39,0,3,20,11,7,0
노원구,상계2동,2,65,423,97,4,8,15,13,0,1,15,12,13,0
노원구,상계2동,2,70,346,77,9,14,0,15,0,1,16,11,6,0
노원구,상계2동,2,75,244,73,2,9,6,10,1,1,5,10,6,8
노원구,상계2동,2,80,214,69,6,4,4,7,0,0,7,7,7,7
노원구,상계2동,2,85,82,25,3,1,2,3,1,0,4,3,1,14
노원구,상계2동,2,90,23,9,3,0,0,1,0,0,2,0,0,0
노원구,상계3.4동,1,20,"1,175",380,39,33,11,37,0,28,35,17,28,0
노원구,상계3.4동,1,25,"1,050",331,22,17,25,27,0,32,25,41,38,0
노원구,상계3.4동,1,30,"1,156",285,21,30,28,27,0,45,21,32,30,0
노원구,상계3.4동,1,35,"1,183",246,23,11,9,6,0,46,17,21,24,0
노원구,상계3.4동,1,40,"1,405",214,33,27,28,22,0,32,32,26,36,0
노원구,상계3.4동,1,45,"1,436",217,23,21,21,21,0,32,25,33,29,0
노원구,상계3.4동,1,50,"1,483",230,38,25,31,18,0,13,29,33,53,0
노원구,상계3.4동,1,55,"1,432",207,27,22,26,15,0,11,17,33,33,0
노원구,상계3.4동,1,60,"1,134",184,26,21,31,20,0,9,24,26,14,0
노원구,상계3.4동,1,65,907,196,23,8,46,4,0,3,6,26,34,0
노원구,상계3.4동,1,70,690,152,26,10,5,10,0,2,8,20,17,0
노원구,상계3.4동,1,75,436,142,12,14,14,6,2,1,6,14,14,7
노원구,상계3.4동,1,80,345,108,21,6,8,4,3,1,6,17,10,37
노원구,상계3.4동,1,85,121,44,10,1,2,1,0,0,3,7,3,6
노원구,상계3.4동,1,90,12,5,1,0,0,0,0,0,0,0,0,0
노원구,상계3.4동,2,20,"1,076",418,13,26,16,23,0,30,17,7,11,0
노원구,상계3.4동,2,25,894,306,9,15,17,16,0,27,19,28,38,0
노원구,상계3.4동,2,30,943,178,5,26,9,32,0,29,15,12,17,0
노원구,상계3.4동,2,35,"1,039",126,6,8,6,11,0,22,10,14,16,0
노원구,상계3.4동,2,40,"1,330",98,15,16,5,15,0,15,16,20,9,0
노원구,상계3.4동,2,45,"1,409",105,13,18,20,20,0,15,19,21,11,0
노원구,상계3.4동,2,50,"1,456",114,21,15,20,16,0,6,12,13,15,0
노원구,상계3.4동,2,55,"1,563",126,20,11,25,7,0,6,10,14,12,0
노원구,상계3.4동,2,60,"1,217",182,13,39,28,35,0,7,18,25,11,0
노원구,상계3.4동,2,65,"1,014",238,17,24,34,21,0,2,18,39,32,0
노원구,상계3.4동,2,70,811,184,19,26,5,24,0,2,18,29,11,0
노원구,상계3.4동,2,75,693,230,11,20,26,12,3,2,14,28,19,21
노원구,상계3.4동,2,80,518,158,15,7,23,6,4,1,10,33,11,30
노원구,상계3.4동,2,85,180,62,6,1,8,2,0,0,2,12,4,1
노원구,상계3.4동,2,90,28,10,4,0,0,0,0,0,0,2,0,2
노원구,상계5동,1,20,"1,017",338,26,44,15,44,0,22,40,16,26,0
노원구,상계5동,1,25,780,247,20,18,16,18,0,26,21,20,23,0
노원구,상계5동,1,30,859,196,14,22,20,18,0,36,11,16,23,0
노원구,상계5동,1,35,853,187,19,13,22,13,0,32,14,24,16,0
노원구,상계5동,1,40,955,135,17,21,19,17,0,21,18,21,21,0
노원구,상계5동,1,45,"1,081",162,14,19,16,19,0,23,16,23,20,0
노원구,상계5동,1,50,"1,042",156,22,15,18,10,0,9,17,22,38,0
노원구,상계5동,1,55,987,146,22,19,24,16,0,8,22,22,20,0
노원구,상계5동,1,60,689,107,7,15,17,12,0,5,8,21,7,0
노원구,상계5동,1,65,547,122,11,5,26,6,0,2,9,11,15,0
노원구,상계5동,1,70,361,67,13,5,4,6,0,1,6,6,6,0
노원구,상계5동,1,75,300,87,3,6,7,5,2,1,7,4,6,22
노원구,상계5동,1,80,186,58,10,5,6,2,0,0,5,5,6,5
노원구,상계5동,1,85,53,16,4,1,1,1,1,0,1,1,2,2
노원구,상계5동,1,90,22,7,3,1,0,1,0,0,1,1,0,2
노원구,상계5동,2,20,904,349,23,38,20,38,0,22,26,9,15,0
노원구,상계5동,2,25,816,271,18,16,21,16,0,27,13,24,30,0
노원구,상계5동,2,30,785,150,5,17,10,15,0,27,10,13,18,0
노원구,상계5동,2,35,775,103,7,13,6,17,0,18,11,8,9,0
노원구,상계5동,2,40,"1,042",83,9,20,7,22,0,13,15,18,13,0
노원구,상계5동,2,45,"1,176",73,9,18,8,15,0,9,14,13,7,0
노원구,상계5동,2,50,"1,046",69,9,11,15,12,0,4,6,9,10,0
노원구,상계5동,2,55,"1,085",75,14,7,13,8,0,4,14,11,12,0
노원구,상계5동,2,60,776,108,10,30,13,29,0,4,22,15,8,0
노원구,상계5동,2,65,644,147,11,21,21,18,0,1,18,25,16,0
노원구,상계5동,2,70,544,116,16,17,0,17,0,1,17,15,5,0
노원구,상계5동,2,75,452,153,6,15,14,17,2,1,13,12,11,11
노원구,상계5동,2,80,329,103,9,9,6,8,5,1,13,10,4,17
노원구,상계5동,2,85,133,42,7,5,1,6,2,0,7,2,1,18
노원구,상계5동,2,90,36,14,4,1,0,1,0,0,2,2,0,5
노원구,상계6.7동,1,20,"1,141",351,31,31,33,35,0,26,39,14,24,0
노원구,상계6.7동,1,25,981,308,29,21,23,32,0,30,44,22,31,0
노원구,상계6.7동,1,30,"1,342",284,18,35,25,41,0,49,26,22,32,0
노원구,상계6.7동,1,35,"1,371",262,28,13,23,14,0,53,24,11,21,0
노원구,상계6.7동,1,40,"1,512",210,28,19,38,25,0,36,35,30,49,0
노원구,상계6.7동,1,45,"1,482",216,22,28,19,20,0,32,24,19,28,0
노원구,상계6.7동,1,50,"1,314",200,32,15,25,15,0,13,22,27,53,0
노원구,상계6.7동,1,55,"1,086",156,15,16,12,15,0,9,16,19,19,0
노원구,상계6.7동,1,60,811,124,14,14,20,12,0,6,17,15,13,0
노원구,상계6.7동,1,65,523,97,12,3,20,8,0,2,9,4,12,0
노원구,상계6.7동,1,70,448,82,16,3,1,5,0,1,6,4,5,0
노원구,상계6.7동,1,75,226,62,6,1,5,4,0,0,6,1,5,9
노원구,상계6.7동,1,80,163,45,5,2,4,4,1,0,8,1,3,13
노원구,상계6.7동,1,85,55,16,2,0,1,1,0,0,1,0,0,9
노원구,상계6.7동,1,90,16,5,1,0,0,0,0,0,1,0,0,6
노원구,상계6.7동,2,20,"1,193",405,24,34,20,45,0,31,37,17,15,0
노원구,상계6.7동,2,25,"1,222",388,25,26,27,36,0,40,27,29,42,0
노원구,상계6.7동,2,30,"1,570",228,11,29,15,41,0,42,18,13,23,0
노원구,상계6.7동,2,35,"1,532",184,10,23,18,34,0,32,15,14,12,0
노원구,상계6.7동,2,40,"1,750",132,15,26,22,36,0,22,22,20,16,0
노원구,상계6.7동,2,45,"1,672",109,10,25,14,36,0,15,22,8,5,0
노원구,상계6.7동,2,50,"1,481",86,17,18,12,22,0,5,23,9,17,0
노원구,상계6.7동,2,55,"1,345",88,23,9,20,10,0,5,17,12,18,0
노원구,상계6.7동,2,60,921,125,12,35,15,50,0,5,25,13,6,0
노원구,상계6.7동,2,65,619,135,10,9,25,17,0,2,17,16,11,0
노원구,상계6.7동,2,70,541,117,12,8,1,19,0,1,19,14,4,0
노원구,상계6.7동,2,75,407,115,5,4,9,10,0,1,7,6,8,12
노원구,상계6.7동,2,80,299,87,7,1,3,10,0,1,10,2,5,8
노원구,상계6.7동,2,85,159,42,6,2,4,6,0,0,3,6,5,9
노원구,상계6.7동,2,90,64,13,4,1,0,1,1,0,1,1,0,9
노원구,상계8동,1,20,595,174,21,14,13,17,0,12,19,9,3,0
노원구,상계8동,1,25,586,168,20,10,16,16,0,19,22,8,16,0
노원구,상계8동,1,30,"1,449",243,17,11,24,20,0,60,14,11,29,0
노원구,상계8동,1,35,"1,392",255,33,12,23,12,0,55,13,10,26,0
노원구,상계8동,1,40,"1,133",173,22,19,31,21,0,29,17,19,35,0
노원구,상계8동,1,45,988,144,12,15,19,14,0,24,14,16,24,0
노원구,상계8동,1,50,677,90,9,6,13,5,0,6,6,15,22,0
노원구,상계8동,1,55,562,90,2,8,14,3,0,7,3,11,15,0
노원구,상계8동,1,60,448,70,7,11,9,9,0,4,11,9,3,0
노원구,상계8동,1,65,337,58,8,1,11,3,0,1,4,3,7,0
노원구,상계8동,1,70,213,38,4,1,2,3,0,0,3,2,4,0
노원구,상계8동,1,75,127,36,2,0,4,1,0,0,2,0,4,5
노원구,상계8동,1,80,75,17,2,0,2,0,0,0,1,0,0,1
노원구,상계8동,1,85,27,8,0,1,0,0,0,0,0,0,0,2
노원구,상계8동,1,90,9,1,0,0,0,0,0,0,0,0,0,0
노원구,상계8동,2,20,543,217,14,19,10,18,0,14,16,8,2,0
노원구,상계8동,2,25,713,193,15,12,20,15,0,22,18,11,10,0
노원구,상계8동,2,30,"1,653",220,12,19,23,19,0,45,12,17,14,0
노원구,상계8동,2,35,"1,258",134,1,14,16,21,0,25,8,9,6,0
노원구,상계8동,2,40,"1,143",70,7,7,15,14,0,13,7,9,13,0
노원구,상계8동,2,45,"1,000",67,5,17,8,24,0,9,14,15,6,0
노원구,상계8동,2,50,723,41,2,6,8,10,0,2,6,3,12,0
노원구,상계8동,2,55,743,48,6,9,4,9,0,3,9,2,9,0
노원구,상계8동,2,60,538,81,4,25,8,28,0,3,11,6,3,0
노원구,상계8동,2,65,388,78,2,7,9,11,0,1,14,9,5,0
노원구,상계8동,2,70,314,68,8,5,1,10,0,1,8,5,3,0
노원구,상계8동,2,75,241,83,3,1,6,7,0,1,6,6,9,0
노원구,상계8동,2,80,164,53,4,1,1,3,0,0,1,2,2,1
노원구,상계8동,2,85,95,31,6,1,1,4,0,0,3,1,1,2
노원구,상계8동,2,90,30,12,5,2,0,2,0,0,3,1,1,5
노원구,상계9동,1,20,733,228,31,17,21,26,0,21,28,14,12,0
노원구,상계9동,1,25,658,213,17,7,17,22,0,22,19,28,23,0
노원구,상계9동,1,30,888,162,11,11,42,12,0,39,9,8,20,0
노원구,상계9동,1,35,855,160,17,9,30,17,0,33,13,8,11,0
노원구,상계9동,1,40,982,151,22,16,40,13,0,32,8,16,41,0
